analysis_id,analysis_display_order,dataset_id,analysis_role,adjustment_scenario,model_family,candidate_display_order,prediction_index,delta,delta_unit,fitted_mean_response,response_name,response_unit,fixed_mean_foliage_height_ft,fixed_mean_elevation_m,fixed_mean_elevation_squared_m2,confidence_interval_included,confidence_interval_type,confidence_level,confidence_lower,confidence_upper
Topography_delta_mean_elevation_linear_gaussian,4,allouche_2012,sensitivity,mean_elevation_linear,logarithmic,2,124,89.928628741202076,m,83.840084787071959,breeding-bird species richness,count,NA,640.37553825272073,NA,FALSE,NA,NA,NA,NA
Topography_delta_mean_elevation_linear_gaussian,4,allouche_2012,sensitivity,mean_elevation_linear,logarithmic,2,125,90.654548369549659,m,83.864041320713056,breeding-bird species richness,count,NA,640.37553825272073,NA,FALSE,NA,NA,NA,NA
Topography_delta_mean_elevation_linear_gaussian,4,allouche_2012,sensitivity,mean_elevation_linear,logarithmic,2,126,91.380467997897227,m,83.887806784487964,breeding-bird species richness,count,NA,640.37553825272073,NA,FALSE,NA,NA,NA,NA
Topography_delta_mean_elevation_linear_gaussian,4,allouche_2012,sensitivity,mean_elevation_linear,logarithmic,2,127,92.106387626244796,m,83.911384202123983,breeding-bird species richness,count,NA,640.37553825272073,NA,FALSE,NA,NA,NA,NA
Topography_delta_mean_elevation_linear_gaussian,4,allouche_2012,sensitivity,mean_elevation_linear,logarithmic,2,128,92.832307254592379,m,83.934776526134755,breeding-bird species richness,count,NA,640.37553825272073,NA,FALSE,NA,NA,NA,NA
Topography_delta_mean_elevation_linear_gaussian,4,allouche_2012,sensitivity,mean_elevation_linear,logarithmic,2,129,93.558226882939948,m,83.957986640038996,breeding-bird species richness,count,NA,640.37553825272073,NA,FALSE,NA,NA,NA,NA
Topography_delta_mean_elevation_linear_gaussian,4,allouche_2012,sensitivity,mean_elevation_linear,logarithmic,2,130,94.284146511287517,m,83.981017360493695,breeding-bird species richness,count,NA,640.37553825272073,NA,FALSE,NA,NA,NA,NA
Topography_delta_mean_elevation_linear_gaussian,4,allouche_2012,sensitivity,mean_elevation_linear,logarithmic,2,131,95.0100661396351,m,84.003871439345417,breeding-bird species richness,count,NA,640.37553825272073,NA,FALSE,NA,NA,NA,NA
Topography_delta_mean_elevation_linear_gaussian,4,allouche_2012,sensitivity,mean_elevation_linear,logarithmic,2,132,95.735985767982669,m,84.026551565603484,breeding-bird species richness,count,NA,640.37553825272073,NA,FALSE,NA,NA,NA,NA
Topography_delta_mean_elevation_linear_gaussian,4,allouche_2012,sensitivity,mean_elevation_linear,logarithmic,2,133,96.461905396330238,m,84.049060367338711,breeding-bird species richness,count,NA,640.37553825272073,NA,FALSE,NA,NA,NA,NA
Topography_delta_mean_elevation_linear_gaussian,4,allouche_2012,sensitivity,mean_elevation_linear,logarithmic,2,134,97.187825024677821,m,84.071400413510943,breeding-bird species richness,count,NA,640.37553825272073,NA,FALSE,NA,NA,NA,NA
Topography_delta_mean_elevation_linear_gaussian,4,allouche_2012,sensitivity,mean_elevation_linear,logarithmic,2,135,97.91374465302539,m,84.093574215728538,breeding-bird species richness,count,NA,640.37553825272073,NA,FALSE,NA,NA,NA,NA
Topography_delta_mean_elevation_linear_gaussian,4,allouche_2012,sensitivity,mean_elevation_linear,logarithmic,2,136,98.639664281372958,m,84.115584229942982,breeding-bird species richness,count,NA,640.37553825272073,NA,FALSE,NA,NA,NA,NA
Topography_delta_mean_elevation_linear_gaussian,4,allouche_2012,sensitivity,mean_elevation_linear,logarithmic,2,137,99.365583909720542,m,84.13743285808124,breeding-bird species richness,count,NA,640.37553825272073,NA,FALSE,NA,NA,NA,NA
Topography_delta_mean_elevation_linear_gaussian,4,allouche_2012,sensitivity,mean_elevation_linear,logarithmic,2,138,100.09150353806811,m,84.159122449618778,breeding-bird species richness,count,NA,640.37553825272073,NA,FALSE,NA,NA,NA,NA
Topography_delta_mean_elevation_linear_gaussian,4,allouche_2012,sensitivity,mean_elevation_linear,logarithmic,2,139,100.81742316641568,m,84.180655303095733,breeding-bird species richness,count,NA,640.37553825272073,NA,FALSE,NA,NA,NA,NA
Topography_delta_mean_elevation_linear_gaussian,4,allouche_2012,sensitivity,mean_elevation_linear,logarithmic,2,140,101.54334279476326,m,84.202033667578718,breeding-bird species richness,count,NA,640.37553825272073,NA,FALSE,NA,NA,NA,NA
Topography_delta_mean_elevation_linear_gaussian,4,allouche_2012,sensitivity,mean_elevation_linear,logarithmic,2,141,102.26926242311083,m,84.223259744070461,breeding-bird species richness,count,NA,640.37553825272073,NA,FALSE,NA,NA,NA,NA
Topography_delta_mean_elevation_linear_gaussian,4,allouche_2012,sensitivity,mean_elevation_linear,logarithmic,2,142,102.9951820514584,m,84.244335686869718,breeding-bird species richness,count,NA,640.37553825272073,NA,FALSE,NA,NA,NA,NA
Topography_delta_mean_elevation_linear_gaussian,4,allouche_2012,sensitivity,mean_elevation_linear,logarithmic,2,143,103.72110167980597,m,84.265263604883387,breeding-bird species richness,count,NA,640.37553825272073,NA,FALSE,NA,NA,NA,NA
Topography_delta_mean_elevation_linear_gaussian,4,allouche_2012,sensitivity,mean_elevation_linear,logarithmic,2,144,104.44702130815355,m,84.286045562892767,breeding-bird species richness,count,NA,640.37553825272073,NA,FALSE,NA,NA,NA,NA
Topography_delta_mean_elevation_linear_gaussian,4,allouche_2012,sensitivity,mean_elevation_linear,logarithmic,2,145,105.17294093650112,m,84.306683582776131,breeding-bird species richness,count,NA,640.37553825272073,NA,FALSE,NA,NA,NA,NA
Topography_delta_mean_elevation_linear_gaussian,4,allouche_2012,sensitivity,mean_elevation_linear,logarithmic,2,146,105.89886056484869,m,84.327179644689153,breeding-bird species richness,count,NA,640.37553825272073,NA,FALSE,NA,NA,NA,NA
Topography_delta_mean_elevation_linear_gaussian,4,allouche_2012,sensitivity,mean_elevation_linear,logarithmic,2,147,106.62478019319627,m,84.347535688204985,breeding-bird species richness,count,NA,640.37553825272073,NA,FALSE,NA,NA,NA,NA
Topography_delta_mean_elevation_linear_gaussian,4,allouche_2012,sensitivity,mean_elevation_linear,logarithmic,2,148,107.35069982154384,m,84.367753613415758,breeding-bird species richness,count,NA,640.37553825272073,NA,FALSE,NA,NA,NA,NA
Topography_delta_mean_elevation_linear_gaussian,4,allouche_2012,sensitivity,mean_elevation_linear,logarithmic,2,149,108.07661944989141,m,84.387835281996843,breeding-bird species richness,count,NA,640.37553825272073,NA,FALSE,NA,NA,NA,NA
Topography_delta_mean_elevation_linear_gaussian,4,allouche_2012,sensitivity,mean_elevation_linear,logarithmic,2,150,108.80253907823899,m,84.407782518235635,breeding-bird species richness,count,NA,640.37553825272073,NA,FALSE,NA,NA,NA,NA
Topography_delta_mean_elevation_linear_gaussian,4,allouche_2012,sensitivity,mean_elevation_linear,logarithmic,2,151,109.52845870658656,m,84.427597110025985,breeding-bird species richness,count,NA,640.37553825272073,NA,FALSE,NA,NA,NA,NA
Topography_delta_mean_elevation_linear_gaussian,4,allouche_2012,sensitivity,mean_elevation_linear,logarithmic,2,152,110.25437833493413,m,84.447280809829849,breeding-bird species richness,count,NA,640.37553825272073,NA,FALSE,NA,NA,NA,NA
Topography_delta_mean_elevation_linear_gaussian,4,allouche_2012,sensitivity,mean_elevation_linear,logarithmic,2,153,110.98029796328171,m,84.466835335607428,breeding-bird species richness,count,NA,640.37553825272073,NA,FALSE,NA,NA,NA,NA
Topography_delta_mean_elevation_linear_gaussian,4,allouche_2012,sensitivity,mean_elevation_linear,logarithmic,2,154,111.70621759162928,m,84.486262371716933,breeding-bird species richness,count,NA,640.37553825272073,NA,FALSE,NA,NA,NA,NA
Topography_delta_mean_elevation_linear_gaussian,4,allouche_2012,sensitivity,mean_elevation_linear,logarithmic,2,155,112.43213721997685,m,84.505563569785167,breeding-bird species richness,count,NA,640.37553825272073,NA,FALSE,NA,NA,NA,NA
Topography_delta_mean_elevation_linear_gaussian,4,allouche_2012,sensitivity,mean_elevation_linear,logarithmic,2,156,113.15805684832443,m,84.524740549550188,breeding-bird species richness,count,NA,640.37553825272073,NA,FALSE,NA,NA,NA,NA
Topography_delta_mean_elevation_linear_gaussian,4,allouche_2012,sensitivity,mean_elevation_linear,logarithmic,2,157,113.883976476672,m,84.54379489967701,breeding-bird species richness,count,NA,640.37553825272073,NA,FALSE,NA,NA,NA,NA
Topography_delta_mean_elevation_linear_gaussian,4,allouche_2012,sensitivity,mean_elevation_linear,logarithmic,2,158,114.60989610501957,m,84.562728178547289,breeding-bird species richness,count,NA,640.37553825272073,NA,FALSE,NA,NA,NA,NA
Topography_delta_mean_elevation_linear_gaussian,4,allouche_2012,sensitivity,mean_elevation_linear,logarithmic,2,159,115.33581573336716,m,84.581541915024189,breeding-bird species richness,count,NA,640.37553825272073,NA,FALSE,NA,NA,NA,NA
Topography_delta_mean_elevation_linear_gaussian,4,allouche_2012,sensitivity,mean_elevation_linear,logarithmic,2,160,116.06173536171472,m,84.600237609193272,breeding-bird species richness,count,NA,640.37553825272073,NA,FALSE,NA,NA,NA,NA
Topography_delta_mean_elevation_linear_gaussian,4,allouche_2012,sensitivity,mean_elevation_linear,logarithmic,2,161,116.78765499006229,m,84.618816733080109,breeding-bird species richness,count,NA,640.37553825272073,NA,FALSE,NA,NA,NA,NA
Topography_delta_mean_elevation_linear_gaussian,4,allouche_2012,sensitivity,mean_elevation_linear,logarithmic,2,162,117.51357461840988,m,84.637280731345911,breeding-bird species richness,count,NA,640.37553825272073,NA,FALSE,NA,NA,NA,NA
Topography_delta_mean_elevation_linear_gaussian,4,allouche_2012,sensitivity,mean_elevation_linear,logarithmic,2,163,118.23949424675745,m,84.65563102196154,breeding-bird species richness,count,NA,640.37553825272073,NA,FALSE,NA,NA,NA,NA
Topography_delta_mean_elevation_linear_gaussian,4,allouche_2012,sensitivity,mean_elevation_linear,logarithmic,2,164,118.96541387510501,m,84.673868996860946,breeding-bird species richness,count,NA,640.37553825272073,NA,FALSE,NA,NA,NA,NA
Topography_delta_mean_elevation_linear_gaussian,4,allouche_2012,sensitivity,mean_elevation_linear,logarithmic,2,165,119.6913335034526,m,84.691996022574841,breeding-bird species richness,count,NA,640.37553825272073,NA,FALSE,NA,NA,NA,NA
Topography_delta_mean_elevation_linear_gaussian,4,allouche_2012,sensitivity,mean_elevation_linear,logarithmic,2,166,120.41725313180017,m,84.710013440845032,breeding-bird species richness,count,NA,640.37553825272073,NA,FALSE,NA,NA,NA,NA
Topography_delta_mean_elevation_linear_gaussian,4,allouche_2012,sensitivity,mean_elevation_linear,logarithmic,2,167,121.14317276014773,m,84.727922569220397,breeding-bird species richness,count,NA,640.37553825272073,NA,FALSE,NA,NA,NA,NA
Topography_delta_mean_elevation_linear_gaussian,4,allouche_2012,sensitivity,mean_elevation_linear,logarithmic,2,168,121.8690923884953,m,84.745724701635055,breeding-bird species richness,count,NA,640.37553825272073,NA,FALSE,NA,NA,NA,NA
Topography_delta_mean_elevation_linear_gaussian,4,allouche_2012,sensitivity,mean_elevation_linear,logarithmic,2,169,122.59501201684289,m,84.763421108969382,breeding-bird species richness,count,NA,640.37553825272073,NA,FALSE,NA,NA,NA,NA
Topography_delta_mean_elevation_linear_gaussian,4,allouche_2012,sensitivity,mean_elevation_linear,logarithmic,2,170,123.32093164519046,m,84.78101303959437,breeding-bird species richness,count,NA,640.37553825272073,NA,FALSE,NA,NA,NA,NA
Topography_delta_mean_elevation_linear_gaussian,4,allouche_2012,sensitivity,mean_elevation_linear,logarithmic,2,171,124.04685127353802,m,84.798501719900159,breeding-bird species richness,count,NA,640.37553825272073,NA,FALSE,NA,NA,NA,NA
Topography_delta_mean_elevation_linear_gaussian,4,allouche_2012,sensitivity,mean_elevation_linear,logarithmic,2,172,124.77277090188561,m,84.815888354808976,breeding-bird species richness,count,NA,640.37553825272073,NA,FALSE,NA,NA,NA,NA
Topography_delta_mean_elevation_linear_gaussian,4,allouche_2012,sensitivity,mean_elevation_linear,logarithmic,2,173,125.49869053023318,m,84.833174128273384,breeding-bird species richness,count,NA,640.37553825272073,NA,FALSE,NA,NA,NA,NA
Topography_delta_mean_elevation_linear_gaussian,4,allouche_2012,sensitivity,mean_elevation_linear,logarithmic,2,174,126.22461015858075,m,84.850360203760019,breeding-bird species richness,count,NA,640.37553825272073,NA,FALSE,NA,NA,NA,NA
Topography_delta_mean_elevation_linear_gaussian,4,allouche_2012,sensitivity,mean_elevation_linear,logarithmic,2,175,126.95052978692833,m,84.867447724719469,breeding-bird species richness,count,NA,640.37553825272073,NA,FALSE,NA,NA,NA,NA
Topography_delta_mean_elevation_linear_gaussian,4,allouche_2012,sensitivity,mean_elevation_linear,logarithmic,2,176,127.6764494152759,m,84.884437815042872,breeding-bird species richness,count,NA,640.37553825272073,NA,FALSE,NA,NA,NA,NA
Topography_delta_mean_elevation_linear_gaussian,4,allouche_2012,sensitivity,mean_elevation_linear,logarithmic,2,177,128.40236904362348,m,84.901331579505452,breeding-bird species richness,count,NA,640.37553825272073,NA,FALSE,NA,NA,NA,NA
Topography_delta_mean_elevation_linear_gaussian,4,allouche_2012,sensitivity,mean_elevation_linear,logarithmic,2,178,129.12828867197106,m,84.918130104197544,breeding-bird species richness,count,NA,640.37553825272073,NA,FALSE,NA,NA,NA,NA
Topography_delta_mean_elevation_linear_gaussian,4,allouche_2012,sensitivity,mean_elevation_linear,logarithmic,2,179,129.85420830031865,m,84.934834456943719,breeding-bird species richness,count,NA,640.37553825272073,NA,FALSE,NA,NA,NA,NA
Topography_delta_mean_elevation_linear_gaussian,4,allouche_2012,sensitivity,mean_elevation_linear,logarithmic,2,180,130.5801279286662,m,84.951445687709906,breeding-bird species richness,count,NA,640.37553825272073,NA,FALSE,NA,NA,NA,NA
Topography_delta_mean_elevation_linear_gaussian,4,allouche_2012,sensitivity,mean_elevation_linear,logarithmic,2,181,131.30604755701378,m,84.967964828999584,breeding-bird species richness,count,NA,640.37553825272073,NA,FALSE,NA,NA,NA,NA
Topography_delta_mean_elevation_linear_gaussian,4,allouche_2012,sensitivity,mean_elevation_linear,logarithmic,2,182,132.03196718536134,m,84.984392896238802,breeding-bird species richness,count,NA,640.37553825272073,NA,FALSE,NA,NA,NA,NA
Topography_delta_mean_elevation_linear_gaussian,4,allouche_2012,sensitivity,mean_elevation_linear,logarithmic,2,183,132.75788681370892,m,85.000730888150713,breeding-bird species richness,count,NA,640.37553825272073,NA,FALSE,NA,NA,NA,NA
Topography_delta_mean_elevation_linear_gaussian,4,allouche_2012,sensitivity,mean_elevation_linear,logarithmic,2,184,133.4838064420565,m,85.016979787119951,breeding-bird species richness,count,NA,640.37553825272073,NA,FALSE,NA,NA,NA,NA
Topography_delta_mean_elevation_linear_gaussian,4,allouche_2012,sensitivity,mean_elevation_linear,logarithmic,2,185,134.20972607040406,m,85.033140559547064,breeding-bird species richness,count,NA,640.37553825272073,NA,FALSE,NA,NA,NA,NA
Topography_delta_mean_elevation_linear_gaussian,4,allouche_2012,sensitivity,mean_elevation_linear,logarithmic,2,186,134.93564569875164,m,85.049214156193401,breeding-bird species richness,count,NA,640.37553825272073,NA,FALSE,NA,NA,NA,NA
Topography_delta_mean_elevation_linear_gaussian,4,allouche_2012,sensitivity,mean_elevation_linear,logarithmic,2,187,135.66156532709923,m,85.065201512516779,breeding-bird species richness,count,NA,640.37553825272073,NA,FALSE,NA,NA,NA,NA
Topography_delta_mean_elevation_linear_gaussian,4,allouche_2012,sensitivity,mean_elevation_linear,logarithmic,2,188,136.38748495544678,m,85.081103548998129,breeding-bird species richness,count,NA,640.37553825272073,NA,FALSE,NA,NA,NA,NA
Topography_delta_mean_elevation_linear_gaussian,4,allouche_2012,sensitivity,mean_elevation_linear,logarithmic,2,189,137.11340458379436,m,85.096921171459556,breeding-bird species richness,count,NA,640.37553825272073,NA,FALSE,NA,NA,NA,NA
Topography_delta_mean_elevation_linear_gaussian,4,allouche_2012,sensitivity,mean_elevation_linear,logarithmic,2,190,137.83932421214195,m,85.112655271373882,breeding-bird species richness,count,NA,640.37553825272073,NA,FALSE,NA,NA,NA,NA
Topography_delta_mean_elevation_linear_gaussian,4,allouche_2012,sensitivity,mean_elevation_linear,logarithmic,2,191,138.5652438404895,m,85.12830672616623,breeding-bird species richness,count,NA,640.37553825272073,NA,FALSE,NA,NA,NA,NA
Topography_delta_mean_elevation_linear_gaussian,4,allouche_2012,sensitivity,mean_elevation_linear,logarithmic,2,192,139.29116346883708,m,85.143876399507562,breeding-bird species richness,count,NA,640.37553825272073,NA,FALSE,NA,NA,NA,NA
Topography_delta_mean_elevation_linear_gaussian,4,allouche_2012,sensitivity,mean_elevation_linear,logarithmic,2,193,140.01708309718467,m,85.159365141600688,breeding-bird species richness,count,NA,640.37553825272073,NA,FALSE,NA,NA,NA,NA
Topography_delta_mean_elevation_linear_gaussian,4,allouche_2012,sensitivity,mean_elevation_linear,logarithmic,2,194,140.74300272553222,m,85.17477378945884,breeding-bird species richness,count,NA,640.37553825272073,NA,FALSE,NA,NA,NA,NA
Topography_delta_mean_elevation_linear_gaussian,4,allouche_2012,sensitivity,mean_elevation_linear,logarithmic,2,195,141.4689223538798,m,85.190103167177071,breeding-bird species richness,count,NA,640.37553825272073,NA,FALSE,NA,NA,NA,NA
Topography_delta_mean_elevation_linear_gaussian,4,allouche_2012,sensitivity,mean_elevation_linear,logarithmic,2,196,142.19484198222739,m,85.205354086196763,breeding-bird species richness,count,NA,640.37553825272073,NA,FALSE,NA,NA,NA,NA
Topography_delta_mean_elevation_linear_gaussian,4,allouche_2012,sensitivity,mean_elevation_linear,logarithmic,2,197,142.92076161057494,m,85.220527345563369,breeding-bird species richness,count,NA,640.37553825272073,NA,FALSE,NA,NA,NA,NA
Topography_delta_mean_elevation_linear_gaussian,4,allouche_2012,sensitivity,mean_elevation_linear,logarithmic,2,198,143.64668123892253,m,85.235623732177572,breeding-bird species richness,count,NA,640.37553825272073,NA,FALSE,NA,NA,NA,NA
Topography_delta_mean_elevation_linear_gaussian,4,allouche_2012,sensitivity,mean_elevation_linear,logarithmic,2,199,144.37260086727011,m,85.250644021040216,breeding-bird species richness,count,NA,640.37553825272073,NA,FALSE,NA,NA,NA,NA
Topography_delta_mean_elevation_linear_gaussian,4,allouche_2012,sensitivity,mean_elevation_linear,logarithmic,2,200,145.09852049561766,m,85.265588975491013,breeding-bird species richness,count,NA,640.37553825272073,NA,FALSE,NA,NA,NA,NA
Topography_delta_mean_elevation_linear_gaussian,4,allouche_2012,sensitivity,mean_elevation_linear,quadratic,3,1,0.64051445445055877,m,75.911241452982878,breeding-bird species richness,count,NA,640.37553825272073,NA,FALSE,NA,NA,NA,NA
Topography_delta_mean_elevation_linear_gaussian,4,allouche_2012,sensitivity,mean_elevation_linear,quadratic,3,2,1.3664340827981323,m,76.016909446728519,breeding-bird species richness,count,NA,640.37553825272073,NA,FALSE,NA,NA,NA,NA
Topography_delta_mean_elevation_linear_gaussian,4,allouche_2012,sensitivity,mean_elevation_linear,quadratic,3,3,2.0923537111457056,m,76.121991915392456,breeding-bird species richness,count,NA,640.37553825272073,NA,FALSE,NA,NA,NA,NA
Topography_delta_mean_elevation_linear_gaussian,4,allouche_2012,sensitivity,mean_elevation_linear,quadratic,3,4,2.8182733394932793,m,76.226488858974704,breeding-bird species richness,count,NA,640.37553825272073,NA,FALSE,NA,NA,NA,NA
Topography_delta_mean_elevation_linear_gaussian,4,allouche_2012,sensitivity,mean_elevation_linear,quadratic,3,5,3.5441929678408526,m,76.330400277475263,breeding-bird species richness,count,NA,640.37553825272073,NA,FALSE,NA,NA,NA,NA
Topography_delta_mean_elevation_linear_gaussian,4,allouche_2012,sensitivity,mean_elevation_linear,quadratic,3,6,4.2701125961884259,m,76.433726170894133,breeding-bird species richness,count,NA,640.37553825272073,NA,FALSE,NA,NA,NA,NA
Topography_delta_mean_elevation_linear_gaussian,4,allouche_2012,sensitivity,mean_elevation_linear,quadratic,3,7,4.9960322245359992,m,76.536466539231299,breeding-bird species richness,count,NA,640.37553825272073,NA,FALSE,NA,NA,NA,NA
Topography_delta_mean_elevation_linear_gaussian,4,allouche_2012,sensitivity,mean_elevation_linear,quadratic,3,8,5.7219518528835724,m,76.638621382486775,breeding-bird species richness,count,NA,640.37553825272073,NA,FALSE,NA,NA,NA,NA
Topography_delta_mean_elevation_linear_gaussian,4,allouche_2012,sensitivity,mean_elevation_linear,quadratic,3,9,6.4478714812311457,m,76.740190700660548,breeding-bird species richness,count,NA,640.37553825272073,NA,FALSE,NA,NA,NA,NA
Topography_delta_mean_elevation_linear_gaussian,4,allouche_2012,sensitivity,mean_elevation_linear,quadratic,3,10,7.173791109578719,m,76.841174493752632,breeding-bird species richness,count,NA,640.37553825272073,NA,FALSE,NA,NA,NA,NA
Topography_delta_mean_elevation_linear_gaussian,4,allouche_2012,sensitivity,mean_elevation_linear,quadratic,3,11,7.8997107379262923,m,76.941572761763027,breeding-bird species richness,count,NA,640.37553825272073,NA,FALSE,NA,NA,NA,NA
Topography_delta_mean_elevation_linear_gaussian,4,allouche_2012,sensitivity,mean_elevation_linear,quadratic,3,12,8.6256303662738656,m,77.041385504691732,breeding-bird species richness,count,NA,640.37553825272073,NA,FALSE,NA,NA,NA,NA
Topography_delta_mean_elevation_linear_gaussian,4,allouche_2012,sensitivity,mean_elevation_linear,quadratic,3,13,9.3515499946214398,m,77.140612722538734,breeding-bird species richness,count,NA,640.37553825272073,NA,FALSE,NA,NA,NA,NA
Topography_delta_mean_elevation_linear_gaussian,4,allouche_2012,sensitivity,mean_elevation_linear,quadratic,3,14,10.077469622969012,m,77.239254415304046,breeding-bird species richness,count,NA,640.37553825272073,NA,FALSE,NA,NA,NA,NA
Topography_delta_mean_elevation_linear_gaussian,4,allouche_2012,sensitivity,mean_elevation_linear,quadratic,3,15,10.803389251316586,m,77.337310582987669,breeding-bird species richness,count,NA,640.37553825272073,NA,FALSE,NA,NA,NA,NA
Topography_delta_mean_elevation_linear_gaussian,4,allouche_2012,sensitivity,mean_elevation_linear,quadratic,3,16,11.529308879664159,m,77.434781225589589,breeding-bird species richness,count,NA,640.37553825272073,NA,FALSE,NA,NA,NA,NA
Topography_delta_mean_elevation_linear_gaussian,4,allouche_2012,sensitivity,mean_elevation_linear,quadratic,3,17,12.255228508011733,m,77.531666343109819,breeding-bird species richness,count,NA,640.37553825272073,NA,FALSE,NA,NA,NA,NA
Topography_delta_mean_elevation_linear_gaussian,4,allouche_2012,sensitivity,mean_elevation_linear,quadratic,3,18,12.981148136359307,m,77.62796593554836,breeding-bird species richness,count,NA,640.37553825272073,NA,FALSE,NA,NA,NA,NA
Topography_delta_mean_elevation_linear_gaussian,4,allouche_2012,sensitivity,mean_elevation_linear,quadratic,3,19,13.707067764706879,m,77.723680002905198,breeding-bird species richness,count,NA,640.37553825272073,NA,FALSE,NA,NA,NA,NA
Topography_delta_mean_elevation_linear_gaussian,4,allouche_2012,sensitivity,mean_elevation_linear,quadratic,3,20,14.432987393054454,m,77.818808545180346,breeding-bird species richness,count,NA,640.37553825272073,NA,FALSE,NA,NA,NA,NA
Topography_delta_mean_elevation_linear_gaussian,4,allouche_2012,sensitivity,mean_elevation_linear,quadratic,3,21,15.158907021402026,m,77.913351562373791,breeding-bird species richness,count,NA,640.37553825272073,NA,FALSE,NA,NA,NA,NA
Topography_delta_mean_elevation_linear_gaussian,4,allouche_2012,sensitivity,mean_elevation_linear,quadratic,3,22,15.8848266497496,m,78.007309054485575,breeding-bird species richness,count,NA,640.37553825272073,NA,FALSE,NA,NA,NA,NA
Topography_delta_mean_elevation_linear_gaussian,4,allouche_2012,sensitivity,mean_elevation_linear,quadratic,3,23,16.610746278097174,m,78.100681021515641,breeding-bird species richness,count,NA,640.37553825272073,NA,FALSE,NA,NA,NA,NA
Topography_delta_mean_elevation_linear_gaussian,4,allouche_2012,sensitivity,mean_elevation_linear,quadratic,3,24,17.336665906444747,m,78.193467463464017,breeding-bird species richness,count,NA,640.37553825272073,NA,FALSE,NA,NA,NA,NA
Topography_delta_mean_elevation_linear_gaussian,4,allouche_2012,sensitivity,mean_elevation_linear,quadratic,3,25,18.062585534792323,m,78.285668380330691,breeding-bird species richness,count,NA,640.37553825272073,NA,FALSE,NA,NA,NA,NA
Topography_delta_mean_elevation_linear_gaussian,4,allouche_2012,sensitivity,mean_elevation_linear,quadratic,3,26,18.788505163139895,m,78.377283772115675,breeding-bird species richness,count,NA,640.37553825272073,NA,FALSE,NA,NA,NA,NA
Topography_delta_mean_elevation_linear_gaussian,4,allouche_2012,sensitivity,mean_elevation_linear,quadratic,3,27,19.514424791487468,m,78.468313638818969,breeding-bird species richness,count,NA,640.37553825272073,NA,FALSE,NA,NA,NA,NA
Topography_delta_mean_elevation_linear_gaussian,4,allouche_2012,sensitivity,mean_elevation_linear,quadratic,3,28,20.240344419835044,m,78.558757980440561,breeding-bird species richness,count,NA,640.37553825272073,NA,FALSE,NA,NA,NA,NA
Topography_delta_mean_elevation_linear_gaussian,4,allouche_2012,sensitivity,mean_elevation_linear,quadratic,3,29,20.966264048182616,m,78.648616796980463,breeding-bird species richness,count,NA,640.37553825272073,NA,FALSE,NA,NA,NA,NA
Topography_delta_mean_elevation_linear_gaussian,4,allouche_2012,sensitivity,mean_elevation_linear,quadratic,3,30,21.692183676530188,m,78.737890088438675,breeding-bird species richness,count,NA,640.37553825272073,NA,FALSE,NA,NA,NA,NA
Topography_delta_mean_elevation_linear_gaussian,4,allouche_2012,sensitivity,mean_elevation_linear,quadratic,3,31,22.418103304877761,m,78.826577854815184,breeding-bird species richness,count,NA,640.37553825272073,NA,FALSE,NA,NA,NA,NA
Topography_delta_mean_elevation_linear_gaussian,4,allouche_2012,sensitivity,mean_elevation_linear,quadratic,3,32,23.144022933225337,m,78.914680096110004,breeding-bird species richness,count,NA,640.37553825272073,NA,FALSE,NA,NA,NA,NA
Topography_delta_mean_elevation_linear_gaussian,4,allouche_2012,sensitivity,mean_elevation_linear,quadratic,3,33,23.869942561572909,m,79.002196812323135,breeding-bird species richness,count,NA,640.37553825272073,NA,FALSE,NA,NA,NA,NA
Topography_delta_mean_elevation_linear_gaussian,4,allouche_2012,sensitivity,mean_elevation_linear,quadratic,3,34,24.595862189920481,m,79.089128003454576,breeding-bird species richness,count,NA,640.37553825272073,NA,FALSE,NA,NA,NA,NA
Topography_delta_mean_elevation_linear_gaussian,4,allouche_2012,sensitivity,mean_elevation_linear,quadratic,3,35,25.321781818268057,m,79.175473669504314,breeding-bird species richness,count,NA,640.37553825272073,NA,FALSE,NA,NA,NA,NA
Topography_delta_mean_elevation_linear_gaussian,4,allouche_2012,sensitivity,mean_elevation_linear,quadratic,3,36,26.04770144661563,m,79.261233810472362,breeding-bird species richness,count,NA,640.37553825272073,NA,FALSE,NA,NA,NA,NA
Topography_delta_mean_elevation_linear_gaussian,4,allouche_2012,sensitivity,mean_elevation_linear,quadratic,3,37,26.773621074963202,m,79.346408426358707,breeding-bird species richness,count,NA,640.37553825272073,NA,FALSE,NA,NA,NA,NA
Topography_delta_mean_elevation_linear_gaussian,4,allouche_2012,sensitivity,mean_elevation_linear,quadratic,3,38,27.499540703310775,m,79.430997517163362,breeding-bird species richness,count,NA,640.37553825272073,NA,FALSE,NA,NA,NA,NA
Topography_delta_mean_elevation_linear_gaussian,4,allouche_2012,sensitivity,mean_elevation_linear,quadratic,3,39,28.225460331658351,m,79.515001082886329,breeding-bird species richness,count,NA,640.37553825272073,NA,FALSE,NA,NA,NA,NA
Topography_delta_mean_elevation_linear_gaussian,4,allouche_2012,sensitivity,mean_elevation_linear,quadratic,3,40,28.951379960005923,m,79.598419123527606,breeding-bird species richness,count,NA,640.37553825272073,NA,FALSE,NA,NA,NA,NA
